ID,Weight_Ind,Region,Area_type,Household Number,Q203_1,Q207a,Q207b,Q301a_1,Q301a_2,Q301a_3,Q301a_4,Q301a_5,Q301a_6,Q301a_7,Q301a_8,Q303,Q304_1,Q401_1,Q503,Q505b,Q506,Q507,Q601a,Q601b_1,Q1201,Q1202,Q1208,Q1209_1,Q1213,Q1214,Age,Gender,Income,Marital,Banked/Unbanked,Credit,Saving,Remittances,Education,Income_Sources
1102,3879.373808,Ashanti,Rural,2,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have regular income,None of these,They come to me,,,Yes,Susu collector / group,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,32,Female,Yes,Married,Informal,Credit from family and friends,Saving informally,Not remitting,Primary education,Self employed
1103,3879.373808,Ashanti,Rural,4,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,Taxi,No,Between I to 2 hours,No,,Yes,I receive most of my income from selling food that I grow or,None,I want to avoid bank charges,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,65,Female,Yes,Separated,Other formal (non-bank),Not borrowing,Saving at other formal (non-bank),Not remitting,No formal education,Farming and Fishing
1104,3879.373808,Ashanti,Rural,2,Television,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,Taxi,No,31 to 60 minutes,Yes,Savings and Loans Company,No,I do not receive income,Have no income,,No income,Below GH¢200 per month,24,Female,No,Married,Other formal (non-bank),Not borrowing,Saving at other formal (non-bank),Not remitting,Primary education,Remittance Dependent
1105,7000.70901,Ashanti,Rural,4,Friends/Colleagues,No,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I am too young to qualify to open an account,None of these,They come to me,,,Yes,Susu collector / group,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,20,Male,Yes,Never married,Informal,Not borrowing,Saving informally,Not remitting,Primary education,Remittance Dependent
1106,7000.70901,Ashanti,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,No,,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,43,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Farming and Fishing
1107,7000.70901,Ashanti,Rural,2,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I receive most of my income from selling food that I grow or,None,Others Specify,Below GH¢200 per month,Don't know,31,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Remittance Dependent
1108,7000.70901,Ashanti,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,45,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Farming and Fishing
1109,7000.70901,Ashanti,Rural,1,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Don't know,Don't know,25,Female,Yes,Separated,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Self employed
1110,7000.70901,Ashanti,Rural,3,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,30,Female,Yes,Married,Informal,Not borrowing,Saving informally,Not remitting,Primary education,Farming and Fishing
1111,7000.70901,Ashanti,Rural,4,Friends/Colleagues,Yes,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,23,Female,Yes,Married,Excluded,Not borrowing,Not saving,Remiting through family and friends,Primary education,Farming and Fishing
1112,7000.70901,Ashanti,Rural,3,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,Banks offer low interest or returns,None of these,Not answered/Missing Data,Not answered/Missing Data,,Yes,At home/secret hiding place,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,21,Female,Yes,Never married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Self employed
1113,7000.70901,Ashanti,Rural,4,Friends/Colleagues,Yes,Yes,Never had,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,Banks offer low interest or returns,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,39,Male,Yes,Married,Excluded,Credit from family and friends,Saving at home,Not remitting,Secondary education,Farming and Fishing
1115,7000.70901,Ashanti,Rural,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I receive most of my income from selling food that I grow or,None,To avoid making the trip to the bank,Below GH¢200 per month,Below GH¢200 per month,45,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Farming and Fishing
1116,7000.70901,Ashanti,Rural,3,Can't remember/ Don't know,No,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,To avoid making the trip to the bank,No income,Don't know,28,Female,Yes,Married,Excluded,Credit from family and friends,Saving at home,Remitting informally,Primary education,Remittance Dependent
1117,4115.281649,Ashanti,Urban,1,Television,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,Trotro,Yes,21 to 30 minutes,Yes,Bank,Yes,I received most of my income as money,Some,,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,33,Female,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting through other formal (non-bank),Vocational/Specialised training,Self employed
1118,4115.281649,Ashanti,Urban,8,Television,Yes,Yes,Have now,Used to but no longer have,Used to but no longer have,Never had,Never had,Not answered/Missing data,Have now,Never had,No,,,Bank,Own car,Yes,31 to 60 minutes,Yes,Bank,Yes,I received most of my income as money,All,,GH¢801 - GH¢1000 per month,GH¢1201 - GH¢1400 per month,52,Male,Yes,Widowed,Banked,Not borrowing,Saving at bank,Remitting through other formal (non-bank),Tertiary education,Formally employed Private
1119,4115.281649,Ashanti,Urban,4,Can't remember/ Don't know,No,No,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,Some,,No income,No income,67,Female,No,Widowed,Other formal (non-bank),Not borrowing,Not saving,Remitting through other formal (non-bank),Primary education,Remittance Dependent
1120,4115.281649,Ashanti,Urban,3,Household members,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,Some,,Below GH¢200 per month,GH¢201 - GH¢400 per month,28,Female,Yes,Married,Other formal (non-bank),Not borrowing,Not saving,Remitting through other formal (non-bank),Secondary education,Remittance Dependent
1121,4115.281649,Ashanti,Urban,2,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,Bank staff are discourteous or rude,None of these,,,,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,29,Male,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Formally employed Private
1122,4115.281649,Ashanti,Urban,4,Can't remember/ Don't know,No,No,Never had,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I do not receive income,None,I prefer getting the money in cash,No income,No income,27,Female,No,Married,Excluded,Not borrowing,Not saving,Not remitting,Vocational/Specialised training,Remittance Dependent
1123,4115.281649,Ashanti,Urban,3,Television,No,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Not answered/Missing data,Have now,No,,,ATM,Taxi,Yes,21 to 30 minutes,Yes,None of these,No,I do not receive income,Have no income,,No income,Don't know,24,Female,No,Never married,Banked,Not borrowing,Saving at bank,Remitting through bank,Tertiary education,Remittance Dependent
1124,4115.281649,Ashanti,Urban,1,Television,Yes,Yes,Used to but no longer have,Never had,Used to but no longer have,Used to but no longer have,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I do not receive income,Have no income,,No income,Don't know,27,Female,No,Married,Other formal (non-bank),Not borrowing,Saving at other formal (non-bank),Remitting informally,Primary education,Remittance Dependent
1125,4115.281649,Ashanti,Urban,2,Radio,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,21 to 30 minutes,No,,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,Below GH¢200 per month,40,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Primary education,Self employed
1126,4115.281649,Ashanti,Urban,6,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Have now,No,,,ATM,Own car,Yes,21 to 30 minutes,No,,No,I do not receive income,Some,,No income,GH¢201 - GH¢400 per month,21,Female,No,Never married,Banked,Not borrowing,Saving at bank,Not remitting,Tertiary education,Remittance Dependent
1127,4115.281649,Ashanti,Urban,2,Radio,No,No,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,Trotro,Yes,31 to 60 minutes,Yes,Bank,No,I received most of my income as money,None,I want to avoid bank charges,Below GH¢200 per month,GH¢401 - GH¢600 per month,46,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Primary education,Formally employed Private
1128,4833.822879,Ashanti,Urban,2,Television,Yes,No,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,10 to 20 minutes,Yes,Bank,Yes,I received most of my income as money,Some,,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,23,Male,Yes,Never married,Banked,Not borrowing,Saving at bank,Remitting through bank,Primary education,Remittance Dependent
1129,5971.192958,Ashanti,Urban,3,Television,Yes,Yes,Never had,Have now,Never had,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,Under 10 minutes,Yes,Bank,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,GH¢201 - GH¢400 per month,32,Male,Yes,Never married,Banked,Credit from family and friends,Saving at bank,Remitting through other formal (non-bank),Secondary education,Formally employed Private
1130,5971.192958,Ashanti,Urban,1,Television,Yes,Yes,Never had,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,It costs too much to get to the bank,Bank,I walk,No,Under 10 minutes,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,56,Female,Yes,Widowed,Other formal (non-bank),Credit from other formal (non-bank),Saving at other formal (non-bank),Remitting through other formal (non-bank),Primary education,Self employed
1132,5971.192958,Ashanti,Urban,2,Television,Yes,Yes,Used to but no longer have,Never had,Used to but no longer have,Never had,Never had,Never had,Have now,Never had,No,,,Bank,I walk,No,Under 10 minutes,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Refused to answer,Refused to answer,58,Female,Yes,Married,Banked,Credit from family and friends,Saving at other formal (non-bank),Remitting through bank,Primary education,Self employed
